loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-00591,BR-00591,HOME,2024-05-11,2054-05-12,250000,3978.5,19.38,360,MA,HOME_PURCHASE,C,1,<30K,CURRENT,0,Cedar Capital,2026-04-27,2025-04-14,AVAILABLE,ORIGINATION
LN-00592,BR-00592,PERSONAL,2022-12-24,2028-12-23,500000,430143.87,11.68,72,GA,HOME_IMPROVEMENT,D,2,75K-100K,DELINQUENT,90,Apex Loan Services,2024-08-15,2025-04-07,PENDING,SERVICING
LN-00593,BR-00593,AUTO,2019-10-31,2024-10-30,150000,2942.67,21.15,60,FL,VEHICLE_REFINANCE,A,3,75K-100K,DEFAULT,180,BlueRiver Finance,2023-06-09,2025-01-14,AVAILABLE,SERVICING
LN-00594,BR-00594,HOME,2025-01-30,2045-01-30,10000,670.39,5.41,240,NJ,HOME_IMPROVEMENT,D,10,150K+,CURRENT,0,Apex Loan Services,2026-05-19,2025-10-10,AVAILABLE,ORIGINATION
LN-00595,BR-00595,BUSINESS,2022-10-14,2024-10-13,150000,84831.05,20.99,24,NY,WORKING_CAPITAL,D,15,30K-50K,CURRENT,0,Cedar Capital,2022-12-01,2025-12-22,AVAILABLE,ORIGINATION
LN-00596,BR-00596,HOME,2023-08-02,2025-08-01,25000,24296.43,10.24,24,OH,HOME_IMPROVEMENT,B,10,50K-75K,CURRENT,0,BlueRiver Finance,2023-10-20,2025-12-10,MISSING,API_IMPORT
LN-00597,BR-00597,AUTO,2019-03-13,2023-03-13,25000,16335.76,12.72,48,NJ,VEHICLE_PURCHASE,D,2,<30K,CURRENT,0,NorthStar Servicing,2026-01-21,2026-01-04,MISSING,SERVICING
LN-00598,BR-00598,EDUCATION,2019-01-14,2039-01-14,250000,234616.73,20.62,240,TX,EDUCATION_EXPENSE,D,15,50K-75K,DEFAULT,180,Apex Loan Services,2019-08-01,2026-07-17,AVAILABLE,ORIGINATION
LN-00599,BR-00599,BUSINESS,2025-12-03,2055-12-04,50000,40481.41,12.01,360,NJ,EQUIPMENT,B,15,150K+,CURRENT,0,NorthStar Servicing,2026-03-04,2025-12-29,AVAILABLE,API_IMPORT
LN-00600,BR-00600,BUSINESS,2025-02-16,2032-02-16,10000,8851.92,6.07,84,NY,EXPANSION,A,3,75K-100K,CURRENT,0,Cedar Capital,2025-11-01,2025-03-28,AVAILABLE,API_IMPORT
LN-00601,BR-00601,HOME,2024-03-30,2029-03-30,150000,98328.27,7.22,60,FL,HOME_PURCHASE,E,7,30K-50K,CURRENT,0,NorthStar Servicing,2026-02-16,2025-07-20,AVAILABLE,API_IMPORT
LN-00602,BR-00602,PERSONAL,2023-10-26,2038-10-26,500000,471470.91,12.47,180,PA,MEDICAL,E,20,50K-75K,DELINQUENT,30,BlueRiver Finance,2025-05-09,2025-01-08,AVAILABLE,API_IMPORT
LN-00603,BR-00603,BUSINESS,2019-03-24,2026-03-23,15000,14043.51,7.71,84,MN,EQUIPMENT,C,20,150K+,CURRENT,0,Cedar Capital,2019-12-26,2025-10-04,AVAILABLE,API_IMPORT
LN-00604,BR-00604,HOME,2019-09-06,2022-09-05,250000,19825.13,8.83,36,MN,HOME_PURCHASE,C,20,30K-50K,CURRENT,0,Cedar Capital,2021-08-04,2025-04-23,AVAILABLE,API_IMPORT
LN-00605,BR-00605,AUTO,2020-03-25,2022-03-25,75000,38397.99,12.22,24,FL,VEHICLE_PURCHASE,C,10,50K-75K,DELINQUENT,15,Apex Loan Services,2021-02-06,2026-08-01,AVAILABLE,SERVICING
LN-00606,BR-00606,HOME,2024-02-20,2054-02-20,50000,47695.28,15.7,360,VA,HOME_PURCHASE,B,10,30K-50K,CURRENT,0,NorthStar Servicing,2026-01-31,2026-04-11,AVAILABLE,ORIGINATION
LN-00607,BR-00607,AUTO,2021-01-04,2025-01-04,75000,55866.17,8.64,48,WA,VEHICLE_REFINANCE,D,20,75K-100K,DELINQUENT,30,NorthStar Servicing,2024-08-21,2025-12-04,AVAILABLE,API_IMPORT
LN-00608,BR-00608,PERSONAL,2023-09-22,2029-09-21,250000,220541.59,5.26,72,IL,DEBT_CONSOLIDATION,E,10,75K-100K,CURRENT,0,Cedar Capital,2026-07-08,2025-03-16,AVAILABLE,SERVICING
LN-00609,BR-00609,AUTO,2024-01-31,2025-01-30,75000,43101.72,10.3,12,CA,VEHICLE_PURCHASE,D,15,30K-50K,CURRENT,0,BlueRiver Finance,2025-12-08,2026-06-28,AVAILABLE,SERVICING
LN-00610,BR-00610,PERSONAL,2023-03-13,2028-03-12,100000,71449.55,21.18,60,PA,DEBT_CONSOLIDATION,A,15,<30K,CURRENT,0,Apex Loan Services,2026-01-07,2026-04-14,AVAILABLE,API_IMPORT
LN-00611,BR-00611,AUTO,2021-08-18,2041-08-18,5000,3712.39,15.08,240,PA,VEHICLE_PURCHASE,D,15,<30K,CURRENT,0,Apex Loan Services,2022-10-13,2026-08-03,AVAILABLE,API_IMPORT
LN-00612,BR-00612,EDUCATION,2024-01-29,2039-01-29,25000,9400.92,19.56,180,MA,EDUCATION_EXPENSE,D,1,100K-150K,CURRENT,0,BlueRiver Finance,2024-11-05,2026-03-22,MISSING,API_IMPORT
LN-00613,BR-00613,BUSINESS,2020-05-06,2024-05-06,250000,138920.14,11.92,48,GA,EXPANSION,B,2,30K-50K,DELINQUENT,45,NorthStar Servicing,2025-01-08,2025-07-26,AVAILABLE,API_IMPORT
LN-00614,BR-00614,BUSINESS,2019-07-15,2039-07-15,25000,5704.79,9.57,240,GA,WORKING_CAPITAL,A,2,<30K,CURRENT,0,NorthStar Servicing,2024-06-07,2025-05-23,EXPIRED,SERVICING
LN-00615,BR-00615,AUTO,2021-12-28,2031-12-28,5000,451.82,8.08,120,AZ,VEHICLE_PURCHASE,C,15,30K-50K,CURRENT,0,BlueRiver Finance,2023-10-14,2025-07-25,PENDING,ORIGINATION
LN-00616,BR-00616,BUSINESS,2022-10-30,2026-10-30,25000,10.29,15.65,48,AZ,EXPANSION,A,10,75K-100K,DELINQUENT,90,NorthStar Servicing,2024-09-22,2025-08-31,PENDING,ORIGINATION
LN-00617,BR-00617,AUTO,2023-03-13,2033-03-12,75000,7687.28,4.55,120,NC,VEHICLE_REFINANCE,B,2,30K-50K,CURRENT,0,NorthStar Servicing,2026-07-13,2025-06-01,AVAILABLE,SERVICING
LN-00618,BR-00618,EDUCATION,2022-02-17,2025-02-16,250000,0,13.51,36,MD,TUITION,D,15,75K-100K,CLOSED,0,BlueRiver Finance,2024-04-12,2025-11-13,AVAILABLE,SERVICING
LN-00619,BR-00619,PERSONAL,2025-01-09,2055-01-10,500000,197653.38,10.83,360,MN,HOME_IMPROVEMENT,D,7,<30K,CURRENT,0,Cedar Capital,2026-05-21,2026-06-22,AVAILABLE,API_IMPORT
LN-00620,BR-00620,BUSINESS,2021-12-11,2041-12-11,50000,7031.68,13.36,240,MD,EXPANSION,E,7,150K+,CURRENT,0,Apex Loan Services,2025-08-11,2025-11-23,AVAILABLE,ORIGINATION
LN-00621,BR-00621,HOME,2021-07-04,2051-07-05,250000,65690.73,14.29,360,VA,HOME_IMPROVEMENT,B,20,30K-50K,CURRENT,0,Apex Loan Services,2022-09-21,2025-01-12,AVAILABLE,API_IMPORT
LN-00622,BR-00622,EDUCATION,2024-08-18,2025-08-18,75000,35620.06,21.05,12,AZ,TUITION,D,15,<30K,DELINQUENT,30,Cedar Capital,2025-09-06,2025-06-18,AVAILABLE,API_IMPORT
LN-00623,BR-00623,HOME,2021-10-15,2026-10-15,500000,309065.85,12.49,60,GA,HOME_REFINANCE,C,15,100K-150K,CURRENT,0,Apex Loan Services,2022-01-22,2026-03-31,EXPIRED,API_IMPORT
LN-00624,BR-00624,HOME,2022-09-13,2027-09-13,150000,78173.64,7.42,60,VA,HOME_REFINANCE,E,10,30K-50K,CURRENT,0,BlueRiver Finance,2026-01-08,2025-04-08,AVAILABLE,SERVICING
LN-00625,BR-00625,BUSINESS,2025-05-19,2045-05-19,10000,3359.57,11.21,240,MD,EXPANSION,B,20,50K-75K,CURRENT,0,NorthStar Servicing,2025-12-25,2026-04-07,AVAILABLE,SERVICING
LN-00626,BR-00626,HOME,2024-04-14,2028-04-14,50000,21687.3,9.49,48,VA,HOME_REFINANCE,D,2,150K+,DELINQUENT,180,NorthStar Servicing,2026-06-22,2025-01-08,PENDING,SERVICING
LN-00627,BR-00627,BUSINESS,2022-07-20,2025-07-19,500000,33425.92,9.27,36,WA,EXPANSION,B,2,30K-50K,DELINQUENT,120,Cedar Capital,2023-05-14,2026-01-09,AVAILABLE,API_IMPORT
LN-00628,BR-00628,HOME,2020-10-13,2030-10-13,25000,18169.37,15.7,120,GA,HOME_PURCHASE,D,15,75K-100K,DELINQUENT,45,BlueRiver Finance,2023-03-20,2025-04-11,AVAILABLE,API_IMPORT
LN-00629,BR-00629,BUSINESS,2023-11-01,2053-11-01,25000,20064.7,5.25,360,OH,WORKING_CAPITAL,C,15,50K-75K,DELINQUENT,45,Cedar Capital,2024-03-05,2026-04-14,EXPIRED,SERVICING
LN-00630,BR-00630,EDUCATION,2022-05-18,2028-05-17,50000,2106.32,10.41,72,CA,TUITION,A,10,100K-150K,CURRENT,0,BlueRiver Finance,2026-03-03,2025-10-23,EXPIRED,ORIGINATION
LN-00631,BR-00631,AUTO,2025-08-13,2031-08-13,100000,10920.77,11.04,72,PA,VEHICLE_PURCHASE,B,20,50K-75K,DELINQUENT,45,Apex Loan Services,2025-11-07,2025-10-14,AVAILABLE,SERVICING
LN-00632,BR-00632,EDUCATION,2023-12-17,2043-12-17,250000,23511.13,11.0,240,OR,EDUCATION_EXPENSE,C,3,<30K,CURRENT,0,NorthStar Servicing,2024-06-29,2025-04-08,PENDING,ORIGINATION
LN-00633,BR-00633,BUSINESS,2021-11-30,2028-11-29,50000,33707.98,14.98,84,GA,WORKING_CAPITAL,E,15,30K-50K,DELINQUENT,30,Apex Loan Services,2023-09-02,2026-04-29,AVAILABLE,ORIGINATION
LN-00634,BR-00634,HOME,2019-11-11,2034-11-11,75000,61990.36,17.33,180,MA,HOME_IMPROVEMENT,E,15,<30K,CURRENT,0,Apex Loan Services,2020-01-10,2026-06-23,MISSING,API_IMPORT
LN-00635,BR-00635,EDUCATION,2023-09-13,2029-09-12,500000,289646.47,13.48,72,OR,EDUCATION_EXPENSE,D,2,75K-100K,CURRENT,0,BlueRiver Finance,2025-10-04,2026-05-27,AVAILABLE,ORIGINATION
LN-00636,BR-00636,EDUCATION,2022-03-11,2029-03-10,5000,2788.43,18.06,84,TN,TUITION,D,15,150K+,CURRENT,0,Cedar Capital,2025-07-15,2026-01-30,AVAILABLE,ORIGINATION
LN-00637,BR-00637,EDUCATION,2024-04-19,2026-04-19,100000,44085.49,9.18,24,MI,TUITION,D,10,150K+,CURRENT,0,Apex Loan Services,2026-02-26,2026-05-14,AVAILABLE,API_IMPORT
LN-00638,BR-00638,AUTO,2025-10-20,2035-10-20,10000,9049.24,17.11,120,TN,VEHICLE_REFINANCE,B,7,30K-50K,CURRENT,0,Cedar Capital,2025-12-11,2026-07-07,AVAILABLE,ORIGINATION
LN-00639,BR-00639,EDUCATION,2020-03-10,2024-03-10,250000,29767.96,21.31,48,MI,TUITION,B,5,75K-100K,DELINQUENT,90,Cedar Capital,2020-12-12,2026-08-14,MISSING,API_IMPORT
LN-00640,BR-00640,HOME,2022-05-26,2052-05-26,100000,71358.02,11.18,360,WA,HOME_REFINANCE,A,2,<30K,CURRENT,0,NorthStar Servicing,2023-07-25,2025-12-22,AVAILABLE,API_IMPORT
LN-00641,BR-00641,EDUCATION,2020-04-05,2025-04-05,250000,119913.21,6.79,60,OH,EDUCATION_EXPENSE,E,20,30K-50K,DEFAULT,120,BlueRiver Finance,2023-02-22,2025-06-24,AVAILABLE,ORIGINATION
LN-00642,BR-00642,BUSINESS,2021-04-15,2024-04-14,100000,70790.73,17.61,36,VA,EXPANSION,C,1,100K-150K,CURRENT,0,NorthStar Servicing,2026-04-02,2026-02-16,AVAILABLE,ORIGINATION
LN-00643,BR-00643,PERSONAL,2024-10-23,2025-10-23,150000,140882.98,7.09,12,PA,HOME_IMPROVEMENT,A,3,50K-75K,DEFAULT,90,Cedar Capital,2025-10-27,2026-01-05,MISSING,ORIGINATION
LN-00644,BR-00644,AUTO,2024-10-02,2039-10-03,25000,21987.02,11.77,180,GA,VEHICLE_PURCHASE,B,5,50K-75K,CURRENT,0,Apex Loan Services,2025-01-22,2026-06-29,AVAILABLE,ORIGINATION
LN-00645,BR-00645,HOME,2021-09-05,2026-09-05,10000,6187.43,19.98,60,CA,HOME_REFINANCE,C,15,75K-100K,CURRENT,0,NorthStar Servicing,2026-04-06,2025-08-04,AVAILABLE,ORIGINATION
LN-00646,BR-00646,HOME,2024-05-01,2044-05-01,250000,243883.92,14.2,240,AZ,HOME_IMPROVEMENT,C,1,30K-50K,CURRENT,0,NorthStar Servicing,2025-07-11,2026-03-17,AVAILABLE,SERVICING
LN-00647,BR-00647,PERSONAL,2021-10-05,2041-10-05,15000,12196.78,17.56,240,MA,HOME_IMPROVEMENT,B,2,75K-100K,CURRENT,0,Cedar Capital,2022-12-02,2026-02-26,AVAILABLE,API_IMPORT
LN-00648,BR-00648,EDUCATION,2022-05-02,2026-05-02,150000,115184.03,9.74,48,OH,TUITION,C,10,150K+,CURRENT,0,Cedar Capital,2026-03-01,2025-08-20,AVAILABLE,ORIGINATION
LN-00649,BR-00649,PERSONAL,2022-06-19,2024-06-18,500000,115659.74,10.16,24,MI,HOME_IMPROVEMENT,C,2,50K-75K,CURRENT,0,Cedar Capital,2024-11-06,2026-08-05,PENDING,SERVICING
LN-00650,BR-00650,PERSONAL,2023-09-21,2026-09-20,150000,144441.2,16.11,36,CO,DEBT_CONSOLIDATION,A,3,50K-75K,CURRENT,0,NorthStar Servicing,2025-12-23,2025-09-17,PENDING,SERVICING
LN-00651,BR-00651,EDUCATION,2022-06-21,2025-06-20,100000,80332.98,5.69,36,IL,EDUCATION_EXPENSE,C,20,<30K,DELINQUENT,15,BlueRiver Finance,2025-02-26,2025-07-14,AVAILABLE,ORIGINATION
LN-00652,BR-00652,HOME,2021-09-03,2025-09-03,15000,2745.11,5.13,48,NC,HOME_PURCHASE,E,1,150K+,CURRENT,0,NorthStar Servicing,2022-01-18,2025-06-02,AVAILABLE,API_IMPORT
LN-00653,BR-00653,PERSONAL,2025-05-11,2035-05-11,25000,21510.47,12.28,120,TX,HOME_IMPROVEMENT,E,7,<30K,CURRENT,0,BlueRiver Finance,2025-08-13,2025-08-27,AVAILABLE,SERVICING
LN-00654,BR-00654,BUSINESS,2022-05-03,2042-05-03,500000,0,7.6,240,WA,EQUIPMENT,C,5,<30K,CLOSED,0,BlueRiver Finance,2023-12-15,2025-12-22,AVAILABLE,ORIGINATION
LN-00655,BR-00655,AUTO,2023-10-31,2043-10-31,10000,5947.2,4.62,240,VA,VEHICLE_PURCHASE,D,1,<30K,CURRENT,0,BlueRiver Finance,2024-10-13,2026-05-02,MISSING,SERVICING
LN-00656,BR-00656,AUTO,2023-09-09,2033-09-08,75000,65023.72,9.42,120,MA,VEHICLE_REFINANCE,B,7,30K-50K,CURRENT,0,Cedar Capital,2024-06-19,2025-08-22,AVAILABLE,SERVICING
LN-00657,BR-00657,HOME,2020-11-30,2025-11-30,10000,5506.26,13.99,60,TX,HOME_REFINANCE,E,1,<30K,CURRENT,0,Apex Loan Services,2021-11-27,2026-06-01,PENDING,API_IMPORT
LN-00658,BR-00658,EDUCATION,2023-08-26,2026-08-25,5000,3838.15,14.44,36,AZ,TUITION,D,1,75K-100K,CURRENT,0,BlueRiver Finance,2023-12-29,2025-12-01,AVAILABLE,ORIGINATION
LN-00659,BR-00659,PERSONAL,2023-09-06,2043-09-06,10000,4204.81,4.78,240,VA,DEBT_CONSOLIDATION,A,10,100K-150K,DELINQUENT,30,Cedar Capital,2024-08-10,2026-04-12,AVAILABLE,API_IMPORT
LN-00660,BR-00660,AUTO,2021-10-04,2031-10-04,10000,1636.79,19.68,120,IL,VEHICLE_PURCHASE,D,3,150K+,CURRENT,0,BlueRiver Finance,2025-01-22,2025-11-09,AVAILABLE,SERVICING
LN-00661,BR-00661,AUTO,2025-03-26,2029-03-26,50000,35479.88,12.88,48,NJ,VEHICLE_PURCHASE,A,5,150K+,CURRENT,0,NorthStar Servicing,2025-05-22,2025-05-08,MISSING,SERVICING
LN-00662,BR-00662,EDUCATION,2025-01-09,2030-01-09,75000,46249.65,14.22,60,WA,EDUCATION_EXPENSE,C,20,<30K,CURRENT,0,BlueRiver Finance,2026-05-27,2026-02-10,AVAILABLE,SERVICING
LN-00663,BR-00663,BUSINESS,2025-10-08,2029-10-08,250000,185811.16,18.01,48,NY,WORKING_CAPITAL,B,15,150K+,CURRENT,0,Cedar Capital,2026-03-18,2026-06-21,AVAILABLE,ORIGINATION
LN-00664,BR-00664,HOME,2022-06-10,2037-06-10,25000,16433.87,7.37,180,AZ,HOME_IMPROVEMENT,A,1,<30K,CURRENT,0,NorthStar Servicing,2024-03-27,2026-06-19,AVAILABLE,ORIGINATION
LN-00665,BR-00665,PERSONAL,2021-01-09,2031-01-09,5000,101.35,19.92,120,CA,MEDICAL,E,20,<30K,CURRENT,0,NorthStar Servicing,2023-10-17,2026-06-20,EXPIRED,ORIGINATION
LN-00666,BR-00666,PERSONAL,2019-06-25,2022-06-24,100000,47319.31,15.41,36,MD,HOME_IMPROVEMENT,C,3,<30K,CURRENT,0,NorthStar Servicing,2024-06-11,2026-05-09,AVAILABLE,SERVICING
LN-00667,BR-00667,HOME,2022-04-30,2032-04-29,75000,32411.53,12.08,120,MA,HOME_PURCHASE,C,5,100K-150K,DELINQUENT,180,BlueRiver Finance,2026-04-14,2026-05-02,AVAILABLE,API_IMPORT
LN-00668,BR-00668,PERSONAL,2023-02-11,2038-02-11,50000,27907.94,16.79,180,OR,MEDICAL,B,5,<30K,CURRENT,0,Cedar Capital,2023-12-27,2026-01-23,AVAILABLE,SERVICING
LN-00669,BR-00669,PERSONAL,2021-12-22,2036-12-22,5000,853.94,15.33,180,TN,HOME_IMPROVEMENT,B,5,50K-75K,CURRENT,0,BlueRiver Finance,2023-12-19,2025-03-19,AVAILABLE,SERVICING
LN-00670,BR-00670,PERSONAL,2022-03-23,2027-03-23,100000,32938.34,4.98,60,MI,MEDICAL,D,3,100K-150K,CURRENT,0,Apex Loan Services,2025-12-02,2026-04-12,AVAILABLE,ORIGINATION
LN-00671,BR-00671,AUTO,2023-08-22,2026-08-21,5000,401.65,13.96,36,WA,VEHICLE_PURCHASE,A,20,50K-75K,CURRENT,0,BlueRiver Finance,2025-05-13,2026-01-23,AVAILABLE,ORIGINATION
LN-00672,BR-00672,AUTO,2019-10-22,2024-10-21,50000,22415.66,13.41,60,MA,VEHICLE_PURCHASE,C,5,<30K,CURRENT,0,BlueRiver Finance,2022-03-15,2025-07-26,PENDING,ORIGINATION
LN-00673,BR-00673,EDUCATION,2019-04-29,2029-04-28,250000,78337.98,18.48,120,OR,EDUCATION_EXPENSE,A,5,<30K,CURRENT,0,BlueRiver Finance,2022-01-03,2025-03-08,AVAILABLE,SERVICING
LN-00674,BR-00674,HOME,2024-04-08,2025-04-08,15000,0,9.49,12,CO,HOME_REFINANCE,C,1,<30K,CLOSED,0,Cedar Capital,2026-06-03,2025-10-24,PENDING,API_IMPORT
LN-00675,BR-00675,BUSINESS,2023-10-27,2038-10-27,25000,19000.18,19.29,180,MA,WORKING_CAPITAL,B,1,<30K,CURRENT,0,Cedar Capital,2024-10-31,2025-05-02,AVAILABLE,SERVICING
LN-00676,BR-00676,EDUCATION,2020-04-08,2024-04-08,500000,264303.3,8.97,48,TX,EDUCATION_EXPENSE,E,10,75K-100K,CURRENT,0,Apex Loan Services,2023-02-05,2025-02-18,AVAILABLE,SERVICING
LN-00677,BR-00677,BUSINESS,2020-04-16,2024-04-16,10000,7442.52,14.37,48,NY,EQUIPMENT,E,15,<30K,DEFAULT,90,NorthStar Servicing,2021-06-03,2025-11-19,AVAILABLE,ORIGINATION
LN-00678,BR-00678,PERSONAL,2022-11-13,2042-11-13,75000,43129.49,7.78,240,NY,MEDICAL,D,10,150K+,CURRENT,0,Apex Loan Services,2024-07-14,2026-07-11,AVAILABLE,ORIGINATION
LN-00679,BR-00679,BUSINESS,2021-08-14,2027-08-14,50000,3543.88,19.85,72,PA,EQUIPMENT,A,20,30K-50K,CURRENT,0,NorthStar Servicing,2022-05-18,2025-04-26,AVAILABLE,ORIGINATION
LN-00680,BR-00680,HOME,2023-03-19,2030-03-18,100000,10504.87,12.53,84,NY,HOME_PURCHASE,A,2,75K-100K,CURRENT,0,Cedar Capital,2026-02-25,2026-02-16,AVAILABLE,API_IMPORT
LN-00681,BR-00681,PERSONAL,2021-05-27,2024-05-26,75000,19310.23,11.82,36,CA,HOME_IMPROVEMENT,C,10,30K-50K,CURRENT,0,NorthStar Servicing,2023-08-14,2026-08-20,AVAILABLE,ORIGINATION
LN-00682,BR-00682,AUTO,2023-04-28,2038-04-28,75000,4262.02,21.25,180,NC,VEHICLE_REFINANCE,C,2,100K-150K,CURRENT,0,Apex Loan Services,2025-02-02,2025-10-20,PENDING,API_IMPORT
LN-00683,BR-00683,EDUCATION,2021-03-30,2022-03-30,250000,4986.81,19.45,12,CA,EDUCATION_EXPENSE,E,20,75K-100K,CURRENT,0,Apex Loan Services,2026-03-27,2025-01-29,AVAILABLE,API_IMPORT
LN-00684,BR-00684,PERSONAL,2021-01-08,2036-01-09,100000,63978.33,12.77,180,VA,MEDICAL,B,7,75K-100K,CURRENT,0,Apex Loan Services,2025-04-01,2025-11-12,AVAILABLE,ORIGINATION
LN-00685,BR-00685,EDUCATION,2024-02-22,2044-02-22,10000,4294.46,5.1,240,TX,EDUCATION_EXPENSE,D,1,<30K,CURRENT,0,NorthStar Servicing,2024-09-10,2025-06-10,AVAILABLE,ORIGINATION
LN-00686,BR-00686,PERSONAL,2025-05-29,2045-05-29,25000,24293.85,6.55,240,NJ,MEDICAL,E,3,<30K,DEFAULT,120,Apex Loan Services,2026-04-01,2025-09-22,AVAILABLE,API_IMPORT
LN-00687,BR-00687,AUTO,2021-04-06,2022-04-06,10000,9323.14,11.79,12,NJ,VEHICLE_REFINANCE,D,3,75K-100K,CURRENT,0,BlueRiver Finance,2022-02-16,2025-08-21,AVAILABLE,API_IMPORT
LN-00688,BR-00688,HOME,2024-01-08,2031-01-07,75000,57411.92,12.69,84,AZ,HOME_PURCHASE,B,3,150K+,CURRENT,0,Cedar Capital,2025-03-12,2026-05-30,EXPIRED,SERVICING
LN-00689,BR-00689,EDUCATION,2023-03-22,2038-03-22,25000,23506.07,9.93,180,CA,EDUCATION_EXPENSE,A,1,50K-75K,DELINQUENT,45,BlueRiver Finance,2025-05-11,2025-09-10,AVAILABLE,SERVICING
LN-00690,BR-00690,EDUCATION,2022-08-19,2028-08-18,15000,5467.62,6.31,72,AZ,EDUCATION_EXPENSE,B,1,100K-150K,CURRENT,0,NorthStar Servicing,2026-06-21,2025-02-09,AVAILABLE,ORIGINATION
LN-00691,BR-00691,EDUCATION,2020-02-15,2023-02-14,75000,34646.53,9.62,36,WA,EDUCATION_EXPENSE,E,1,30K-50K,CURRENT,0,BlueRiver Finance,2023-09-21,2025-05-09,AVAILABLE,SERVICING
LN-00692,BR-00692,EDUCATION,2023-06-20,2033-06-19,50000,24400.46,14.47,120,NY,TUITION,D,20,75K-100K,CURRENT,0,Cedar Capital,2025-09-02,2026-04-07,AVAILABLE,API_IMPORT
LN-00693,BR-00693,HOME,2021-01-29,2023-01-29,100000,45627.24,13.43,24,NJ,HOME_PURCHASE,B,20,30K-50K,CURRENT,0,BlueRiver Finance,2024-09-29,2025-12-19,AVAILABLE,API_IMPORT
LN-00694,BR-00694,HOME,2020-03-09,2027-03-09,500000,197462.04,21.87,84,TX,HOME_REFINANCE,A,5,<30K,CURRENT,0,NorthStar Servicing,2020-04-25,2025-01-08,AVAILABLE,ORIGINATION
LN-00695,BR-00695,PERSONAL,2021-03-27,2036-03-27,75000,0,19.36,180,MI,HOME_IMPROVEMENT,A,15,50K-75K,CLOSED,0,BlueRiver Finance,2023-12-08,2026-03-20,EXPIRED,API_IMPORT
LN-00696,BR-00696,PERSONAL,2025-06-01,2030-06-01,75000,39696.44,17.51,60,GA,MEDICAL,C,5,150K+,CURRENT,0,Apex Loan Services,2025-09-12,2026-05-18,AVAILABLE,API_IMPORT
LN-00697,BR-00697,HOME,2022-12-07,2025-12-06,25000,21672.27,8.13,36,TN,HOME_PURCHASE,D,7,75K-100K,CURRENT,0,NorthStar Servicing,2023-11-28,2025-10-09,AVAILABLE,API_IMPORT
LN-00698,BR-00698,HOME,2021-08-16,2031-08-16,15000,14393.87,13.67,120,MD,HOME_IMPROVEMENT,E,15,100K-150K,CURRENT,0,BlueRiver Finance,2024-03-06,2025-02-24,AVAILABLE,SERVICING
LN-00699,BR-00699,BUSINESS,2019-10-19,2026-10-18,150000,135983.86,18.13,84,NJ,WORKING_CAPITAL,B,7,50K-75K,DELINQUENT,45,NorthStar Servicing,2026-05-12,2025-10-08,AVAILABLE,SERVICING
LN-00700,BR-00700,BUSINESS,2024-08-11,2031-08-11,25000,23199.27,12.57,84,OH,EQUIPMENT,D,3,30K-50K,CURRENT,0,Cedar Capital,2026-07-14,2026-01-19,AVAILABLE,API_IMPORT
LN-00701,BR-00701,EDUCATION,2021-05-13,2022-05-13,250000,2479.86,16.57,12,GA,TUITION,B,2,150K+,CURRENT,0,NorthStar Servicing,2026-07-10,2025-10-13,AVAILABLE,API_IMPORT
LN-00702,BR-00702,EDUCATION,2020-12-26,2040-12-26,75000,66678.27,5.92,240,CA,EDUCATION_EXPENSE,E,10,<30K,DELINQUENT,120,BlueRiver Finance,2024-10-20,2025-05-24,AVAILABLE,SERVICING
LN-00703,BR-00703,BUSINESS,2022-02-24,2027-02-24,50000,45648.56,21.18,60,TX,EXPANSION,C,1,150K+,DELINQUENT,15,NorthStar Servicing,2022-08-04,2025-09-26,AVAILABLE,SERVICING
LN-00704,BR-00704,AUTO,2025-12-12,2035-12-12,75000,51689.38,21.03,120,CO,VEHICLE_REFINANCE,B,5,50K-75K,DEFAULT,180,Apex Loan Services,2026-05-26,2026-04-09,AVAILABLE,ORIGINATION
LN-00705,BR-00705,AUTO,2021-03-28,2036-03-28,75000,0,18.61,180,GA,VEHICLE_REFINANCE,C,1,<30K,CLOSED,0,BlueRiver Finance,2025-04-06,2026-03-20,AVAILABLE,SERVICING
LN-00706,BR-00706,AUTO,2022-07-24,2037-07-24,50000,11542.77,7.39,180,GA,VEHICLE_REFINANCE,C,5,75K-100K,CURRENT,0,Cedar Capital,2025-12-15,2025-03-07,AVAILABLE,ORIGINATION
LN-00707,BR-00707,HOME,2023-07-02,2028-07-01,150000,138203.58,13.42,60,NC,HOME_PURCHASE,E,3,150K+,CURRENT,0,BlueRiver Finance,2026-06-05,2025-11-09,AVAILABLE,API_IMPORT
LN-00708,BR-00708,HOME,2021-10-18,2031-10-18,150000,85913.87,9.0,120,GA,HOME_PURCHASE,A,15,100K-150K,CURRENT,0,Apex Loan Services,2023-09-17,2026-02-27,AVAILABLE,SERVICING
LN-00709,BR-00709,HOME,2019-12-31,2021-12-30,150000,39561.81,20.18,24,AZ,HOME_REFINANCE,D,1,<30K,CURRENT,0,BlueRiver Finance,2020-09-15,2026-07-27,AVAILABLE,API_IMPORT
